GeneName;ID;baseMean;log2FC;pval;padj
70;ENSG00000131401;2.2245498;1.1368873;0.02611148079405;0.999781662229786
73;ENSG00000101654;2.17743;1.1101604;0.0294485003890464;0.999781662229786
75;ENSG00000227507;2.1331043;1.5528318;0.0329161664229977;0.999781662229786
76;ENSG00000169599;2.119457;2.20264;0.0340518699917765;0.999781662229786
80;ENSG00000198431;2.0990238;2.0726604;0.0358148024849675;0.999781662229786
82;ENSG00000138085;2.0926182;1.3459195;0.0363832456032251;0.999781662229786
83;ENSG00000165671;2.0684977;1.4314536;0.038593250174718;0.999781662229786
87;ENSG00000206302;2.0171013;1.9387295;0.0436849511764645;0.999781662229786
88;ENSG00000171503;1.9998614;1.9460294;0.0455152360172483;0.999781662229786
89;ENSG00000173915;1.9731557;1.1063339;0.0484778208600048;0.999781662229786
92;ENSG00000183878;1.9455948;1.2376019;0.0517034341992385;0.999781662229786
93;ENSG00000205413;1.9323845;1.569901;0.0533120621409811;0.999781662229786
94;ENSG00000111880;1.9194213;1.4471073;0.0549310281415579;0.999781662229786
95;ENSG00000272602;1.9153918;2.1954136;0.0554425598220005;0.999781662229786
96;ENSG00000184897;1.9125407;1.7274714;0.0558068855399959;0.999781662229786
98;ENSG00000139233;1.9037591;1.4003084;0.0569415596831307;0.999781662229786
0;ENSG00000253818;13.921984;11.919076;4.65794011391441e-44;7.92595089783676e-40
1;ENSG00000281565;13.714936;11.771721;8.263894310914338e-43;7.03092127972592e-39
2;ENSG00000211644;12.710814;12.297574;5.14952554445882e-37;2.9208108888170398e-33
3;ENSG00000215030;10.379199;6.801956;3.0835032639240295e-25;1.31172228847328e-21
4;ENSG00000277263;10.327806;6.7479043;5.2753339322746595e-25;1.79530164383171e-21
5;ENSG00000108518;10.2973795;6.236352;7.24065929734518e-25;2.05345097672709e-21
6;ENSG00000140988;10.051156;5.0087657;9.07963801991048e-24;2.2071302935256698e-20
7;ENSG00000240342;9.814314;6.91193;9.77004126243351e-23;2.0780877765196098e-19
8;ENSG00000075624;9.412876;2.8932195;4.82744798608969e-21;9.127094992366901e-18
9;ENSG00000230708;9.31817;6.346492;1.1836448818949799e-20;2.0140901310325e-17
10;ENSG00000198502;9.28512;6.705719;1.6152477016194198e-20;2.4986413537051e-17
11;ENSG00000204287;8.96868;5.0841627;3.0008864627086e-19;4.25525700412079e-16
12;ENSG00000167996;8.133214;3.95876;4.18055481105141e-16;5.08116576177506e-13
13;ENSG00000120742;8.105372;5.1283727;5.258401208551401e-16;5.96513033098071e-13
14;ENSG00000099624;8.014573;5.218397;1.10520330808306e-15;1.17538371814633e-12
15;ENSG00000136490;7.9261665;4.235694;2.26014339374875e-15;2.26227058753111e-12
16;ENSG00000112335;7.9007187;4.9308662;2.77299415188745e-15;2.6214038049176e-12
17;ENSG00000179344;7.8402877;5.213235;4.495151109309651e-15;4.02576269873753e-12
18;ENSG00000197728;7.576256;3.39211;3.5567017558593903e-14;3.02604185388517e-11
19;ENSG00000243678;7.2856655;4.2115755;3.20086083523449e-13;2.47572036237955e-10
20;ENSG00000223532;7.275747;4.0649915;3.4450895745626e-13;2.5487671391633503e-10
21;ENSG00000136938;7.05296;4.4326425;1.7515149090984098e-12;1.1462991420468702e-9
22;ENSG00000167526;6.9946733;2.0559437;2.6587788338173098e-12;1.6756215050457502e-9
23;ENSG00000237550;6.98148;3.3790941;2.92085974883066e-12;1.7750481959322302e-9
24;ENSG00000186395;6.96463;4.5055213;3.2926797135965397e-12;1.93200820712271e-9
25;ENSG00000100906;6.9507475;5.1255307;3.6335522797878297e-12;2.06095085309566e-9
26;ENSG00000228987;6.8416615;4.0799403;7.82799067990958e-12;4.2968093357852105e-9
27;ENSG00000136732;6.793332;4.5925193;1.0957291408575598e-11;5.8265397065101e-9
28;ENSG00000197111;6.7787027;4.1791544;1.21259679449394e-11;6.2525900166996605e-9
29;ENSG00000213402;6.7605696;3.5209794;1.3745025257429299e-11;6.878980875894611e-9
30;ENSG00000204525;6.71134;4.3214912;1.92845055953317e-11;9.375575634576111e-9
31;ENSG00000171223;6.6961555;4.0537925;2.1397371918765297e-11;1.01138244602698e-8
32;ENSG00000223448;6.681335;3.378991;2.3677502079088598e-11;1.08890912264263e-8
33;ENSG00000026297;6.622608;4.363641;3.52915554003695e-11;1.58031870182286e-8
34;ENSG00000136156;6.486083;4.2984486;8.80967231257054e-11;3.84372779668462e-8
35;ENSG00000234745;6.414814;4.413827;1.4099492817521e-10;5.99792424457342e-8
36;ENSG00000288353;6.3136168;4.250173;2.72588556939319e-10;1.13130899631206e-7
37;ENSG00000108639;6.2771015;4.2359915;3.4494300083558004e-10;1.39751192909958e-7
38;ENSG00000185883;6.263985;3.9847739;3.7526141351302803e-10;1.47296984563943e-7
39;ENSG00000186298;6.261668;4.0793185;3.80880778139017e-10;1.47296984563943e-7
40;ENSG00000188820;6.2266083;4.3583035;4.76641233918802e-10;1.8023393858583e-7
41;ENSG00000128340;6.199705;3.9583397;5.65690208392788e-10;2.0658043451164e-7
42;ENSG00000162434;6.176;4.0833273;6.57460053752534e-10;2.33069589055273e-7
43;ENSG00000134308;6.1063585;4.052725;1.01929834052029e-9;3.53966950250884e-7
44;ENSG00000125534;6.1012845;3.9308505;1.05219490620995e-9;3.58082970481369e-7
45;ENSG00000167658;6.0784793;2.6080875;1.21327771545441e-9;4.04806541297495e-7
46;ENSG00000206493;6.0574546;2.896521;1.3829234630599701e-9;4.52535108604395e-7
47;ENSG00000143543;5.924433;3.704773;3.1337604262181602e-9;1.00611447948167e-6
48;ENSG00000122034;5.8944283;3.8447456;3.7598050705495604e-9;1.16321532873584e-6
49;ENSG00000205581;5.8859267;3.894808;3.95829696135893e-9;1.20275680525863e-6
50;ENSG00000285641;5.8600197;3.721249;4.62812951941222e-9;1.38161845442664e-6
51;ENSG00000177885;5.827468;3.9818232;5.62746928872272e-9;1.65098305891217e-6
52;ENSG00000142676;5.8243465;2.0895853;5.733643787017461e-9;1.6536217403371e-6
53;ENSG00000175390;5.744385;3.6352994;9.225588367499131e-9;2.61637686102275e-6
54;ENSG00000131370;5.7147436;3.8661785;1.09869632350835e-8;3.06482240013411e-6
55;ENSG00000140941;5.7050548;3.757666;1.16305809347115e-8;3.19203169653309e-6
56;ENSG00000233276;5.6986976;3.8748708;1.20726256756008e-8;3.26075870628609e-6
57;ENSG00000171863;5.6579885;2.3129191;1.53157151759113e-8;4.06888858164557e-6
59;ENSG00000257950;5.6528378;3.5311065;1.5782007897779e-8;4.06888858164557e-6
60;ENSG00000288145;5.6273713;3.7919948;1.82976799054338e-8;4.64706449658003e-6
61;ENSG00000171159;5.624422;3.7100348;1.86129800346929e-8;4.65762453338727e-6
62;ENSG00000273607;5.6218567;3.567551;1.88916193112369e-8;4.65883759710156e-6
63;ENSG00000177606;5.6109996;3.044567;2.01161288148832e-8;4.88994354162933e-6
64;ENSG00000108107;5.6000085;2.0780895;2.14341182545151e-8;5.13694304533562e-6
65;ENSG00000196656;5.596351;3.527519;2.18909883331673e-8;5.17357024273854e-6
66;ENSG00000147403;5.5420666;1.569755;2.98922384134813e-8;6.87359903842969e-6
67;ENSG00000229117;5.525025;1.6621655;3.29438746968102e-8;7.4743062912123e-6
68;ENSG00000213741;5.5196633;2.6997058;3.39649382286897e-8;7.60457090657085e-6
69;ENSG00000197958;5.487399;2.3739116;4.07894796555526e-8;8.89838186947286e-6
70;ENSG00000083845;5.430204;2.63314;5.6289664831201e-8;1.21243662881989e-5
71;ENSG00000180370;5.415939;3.5825758;6.09679720553782e-8;1.29678876561789e-5
72;ENSG00000196126;5.4077816;4.1138554;6.38101342592226e-8;1.3269715228168e-5
73;ENSG00000083454;5.4073987;3.3006768;6.39466765814394e-8;1.3269715228168e-5
74;ENSG00000057608;5.3972692;3.5521626;6.76627404127628e-8;1.38716769983563e-5
75;ENSG00000157500;5.3411083;3.4956667;9.23800366470838e-8;1.87135559950807e-5
76;ENSG00000211679;5.3228602;3.8213181;1.02148215921364e-7;2.04488710837404e-5
77;ENSG00000204628;5.2994614;2.420771;1.16144795129529e-7;2.29804631851636e-5
78;ENSG00000185201;5.270816;3.6079233;1.35818603633844e-7;2.63932889717115e-5
79;ENSG00000270800;5.268346;2.8157144;1.37658557615465e-7;2.63932889717115e-5
80;ENSG00000133872;5.267829;3.5922706;1.38046704189135e-7;2.63932889717115e-5
81;ENSG00000175602;5.2442;4.020979;1.5696167852285e-7;2.96379511748178e-5
82;ENSG00000229295;5.2424;4.008379;1.58501031788224e-7;2.96379511748178e-5
83;ENSG00000223367;5.2267756;2.4761343;1.72491697856138e-7;3.19034644643482e-5
84;ENSG00000272901;5.201998;2.9039247;1.97157345209323e-7;3.60734342589445e-5
85;ENSG00000146278;5.194396;2.6615334;2.05385280628853e-7;3.71791056934103e-5
86;ENSG00000213626;5.180418;3.422857;2.21389005249195e-7;3.96542664560032e-5
87;ENSG00000099956;5.159834;3.1795638;2.47168795488159e-7;4.38106690002762e-5
88;ENSG00000198755;5.150088;2.7370787;2.60364628412504e-7;4.5657644742327e-5
89;ENSG00000198771;5.1482306;3.3851333;2.6295540577974e-7;4.5657644742327e-5
90;ENSG00000103653;5.1261144;3.397352;2.95782876769729e-7;5.08388023344819e-5
91;ENSG00000182899;5.1121364;2.4400284;3.18535720114574e-7;5.42020381346958e-5
92;ENSG00000107438;5.103807;3.317981;3.32887787992362e-7;5.60833524799805e-5
93;ENSG00000176978;5.1002645;3.714263;3.39178958183421e-7;5.65830309063637e-5
94;ENSG00000122359;5.094999;3.5048556;3.48743264064009e-7;5.76137415661474e-5
95;ENSG00000136003;5.0819206;3.4293845;3.73637174488291e-7;6.11327900105073e-5
96;ENSG00000138326;5.075583;2.208029;3.86310034483158e-7;6.26043004453849e-5
97;ENSG00000142669;5.0723853;3.3177824;3.92860332627956e-7;6.30652020754462e-5
98;ENSG00000288199;5.055803;2.9079766;4.28583734676196e-7;6.8156830179908e-5
99;ENSG00000064666;5.031466;3.2162898;4.8674393843804e-7;7.64118587193644e-5
0;ENSG00000274236;7.660706;12.398143;1.8491365856960502e-14;3.1464908142204003e-10
1;ENSG00000223648;7.448446;12.50141;9.444609109706721e-14;8.03547343053848e-10
2;ENSG00000173212;4.3243265;2.417135;1.52998661262762e-5;0.0481882829265349
3;ENSG00000114861;4.2497787;1.3731363;2.13981903429245e-5;0.0481882829265349
4;ENSG00000144649;4.071031;1.4595358;4.68054812643139e-5;0.0481882829265349
5;ENSG00000167483;3.8672688;1.8905228;1.1006114370196e-4;0.0749120168493083
6;ENSG00000048471;3.7613776;2.393437;1.6898020504451e-4;0.0991505920357719
7;ENSG00000162924;3.4597237;1.1915058;5.4072977933075e-4;0.148404160082132
8;ENSG00000149311;3.4463704;2.1520772;5.6817090801567e-4;0.150533995581258
9;ENSG00000089280;3.3635042;1.0997471;7.6959652352553e-4;0.195454543944932
10;ENSG00000083454;3.3183498;1.9383595;9.0551031488926e-4;0.212731111999731
12;ENSG00000078319;3.156677;2.2556005;0.00159577980551697;0.313307358568336
13;ENSG00000055609;3.1555626;2.0377734;0.00160188882201723;0.313307358568336
14;ENSG00000198382;3.1265476;1.8175813;0.00176871931549827;0.334330444827807
15;ENSG00000145416;2.992298;1.6552266;0.00276885950861789;0.47114913398642
16;ENSG00000281614;2.9829645;1.8922176;0.0028547112030803;0.480948176550637
17;ENSG00000140563;2.9648948;2.3061368;0.00302786536128117;0.490909442133254
19;ENSG00000184588;2.943203;1.3490438;0.00324835305710088;0.521452600185175
21;ENSG00000144218;2.8712225;1.2133744;0.00408887649548477;0.605011499540598
22;ENSG00000262418;2.8238192;1.2923219;0.00474551491841125;0.684319337726151
23;ENSG00000082293;2.7796;2.0312502;0.00544258951029996;0.746863734736001
24;ENSG00000174749;2.756555;1.9839605;0.00584137764840442;0.788864143374997
27;ENSG00000134744;2.6542857;1.5278763;0.00794764925638444;0.961280925141302
28;ENSG00000248527;2.6233006;1.0726899;0.00870824345970228;0.999968243196077
29;ENSG00000079950;2.620793;1.5107876;0.0087725511178141;0.999968243196077
30;ENSG00000065243;2.5938077;1.7559078;0.00949195475161369;0.999968243196077
33;ENSG00000163864;2.5023046;1.1997089;0.012338769108855;0.999968243196077
34;ENSG00000112182;2.4911802;1.6499113;0.0127319519932769;0.999968243196077
35;ENSG00000163534;2.4897275;1.3372691;0.0127841080091896;0.999968243196077
36;ENSG00000145349;2.432175;1.6273394;0.0150084594756755;0.999968243196077
38;ENSG00000137502;2.3837368;1.5205256;0.0171378572612854;0.999968243196077
39;ENSG00000244754;2.3767715;1.2479275;0.0174649021822413;0.999968243196077
42;ENSG00000110848;2.3328907;1.428628;0.0196538855283168;0.999968243196077
43;ENSG00000163703;2.3204925;2.0557358;0.0203142472213098;0.999968243196077
44;ENSG00000178127;2.2721539;1.2595001;0.0230772144458159;0.999968243196077
46;ENSG00000147854;2.2549996;2.0851796;0.0241333541646072;0.999968243196077
47;ENSG00000153774;2.2514174;1.9604831;0.0243591078435487;0.999968243196077
48;ENSG00000198408;2.2461636;1.2265667;0.0246935232679446;0.999968243196077
49;ENSG00000196911;2.207616;1.3340203;0.0272710384713564;0.999968243196077
50;ENSG00000075884;2.206462;1.0281506;0.0273516702039635;0.999968243196077
51;ENSG00000170873;2.2017655;1.1465352;0.0276818827670803;0.999968243196077
52;ENSG00000256223;2.193845;1.6781185;0.028246556439438;0.999968243196077
53;ENSG00000131374;2.187059;1.5370378;0.0287382274352644;0.999968243196077
54;ENSG00000134250;2.1652079;1.235023;0.0303717620664863;0.999968243196077
55;ENSG00000138639;2.1478348;1.1283283;0.0317268872543808;0.999968243196077
56;ENSG00000282657;2.1244316;1.2596073;0.0336340707461415;0.999968243196077
58;ENSG00000204842;2.1094465;2.768229;0.0349060662946985;0.999968243196077
59;ENSG00000171109;2.0749984;1.5582851;0.0379866796760312;0.999968243196077
61;ENSG00000143669;2.0457046;1.3860075;0.0407854315243663;0.999968243196077
62;ENSG00000104880;2.043058;1.1193814;0.0410467036200211;0.999968243196077
64;ENSG00000162894;2.0328488;1.131688;0.0420677898619442;0.999968243196077
65;ENSG00000251546;2.0273364;2.0049462;0.0426280174694319;0.999968243196077
66;ENSG00000188738;1.9997542;1.7081648;0.045526815526299;0.999968243196077
67;ENSG00000288353;1.9891273;1.5848554;0.0466871607066969;0.999968243196077
70;ENSG00000147649;1.9588385;1.2711358;0.0501317050400429;0.999968243196077
71;ENSG00000111596;1.9527091;1.2541299;0.0508540757594658;0.999968243196077
72;ENSG00000114062;1.9501817;1.3926855;0.0511544646911863;0.999968243196077
74;ENSG00000285437;1.9393756;1.3298168;0.0524556105612921;0.999968243196077
76;ENSG00000048707;1.9221616;2.031607;0.0545854230292564;0.999968243196077
77;ENSG00000117020;1.9198532;1.3976439;0.0548764499870258;0.999968243196077
78;ENSG00000178764;1.9093655;2.135241;0.0562149543387268;0.999968243196077
80;ENSG00000103194;1.8988183;1.3571044;0.0575883837123896;0.999968243196077
81;ENSG00000135074;1.882022;1.6362146;0.0598330192093818;0.999968243196077
82;ENSG00000204869;1.8485891;1.6108603;0.0645171796076375;0.999968243196077
85;ENSG00000137497;1.8255242;1.5573703;0.0679219637187145;0.999968243196077
87;ENSG00000077420;1.798738;1.157853;0.072060142618641;0.999968243196077
88;ENSG00000112297;1.7885687;1.4014704;0.0736842973731935;0.999968243196077
89;ENSG00000109689;1.7885289;1.605806;0.0736907124664783;0.999968243196077
90;ENSG00000138468;1.7862602;1.5798224;0.0740571283638325;0.999968243196077
91;ENSG00000182247;1.7775239;1.7101068;0.0754820847301445;0.999968243196077
92;ENSG00000113441;1.7590561;1.2565686;0.0785679797802689;0.999968243196077
93;ENSG00000276726;1.7585984;1.9247829;0.0786457467985627;0.999968243196077
94;ENSG00000147050;1.757285;1.5339115;0.0788692521273698;0.999968243196077
95;ENSG00000163312;1.7540412;1.6753092;0.0794234570781871;0.999968243196077
97;ENSG00000013441;1.7494043;1.0200305;0.0802211581068861;0.999968243196077
98;ENSG00000260286;1.7460012;8.163354;0.0808107271497352;0.999968243196077
99;ENSG00000271699;1.7459018;1.2697933;0.0808280188103436;0.999968243196077
0;ENSG00000211972;12.743262;12.081409;3.39881008469856e-37;3.36675784307123e-33
1;ENSG00000282045;12.731393;12.038627;3.9571671874368e-37;3.36675784307123e-33
2;ENSG00000230708;10.542287;7.0537453;5.514146379688e-26;3.12762382655903e-22
3;ENSG00000282593;10.198536;10.932619;2.01284517169838e-24;8.562643360404921e-21
4;ENSG00000277263;9.78;7.3562183;1.3721079092676498e-22;4.66955763681967e-19
5;ENSG00000075624;9.627816;3.044482;6.10122272070899e-22;1.73030676359307e-18
6;ENSG00000108518;9.187845;6.0773525;4.0078840000506395e-20;9.742593449265951e-17
7;ENSG00000140988;8.998145;4.9240394;2.29563166845663e-19;4.88280855880725e-16
8;ENSG00000179344;8.689628;5.8684187;3.63627961156415e-18;6.87499265226396e-15
9;ENSG00000227993;8.333385;6.1777;7.85631296332862e-17;1.33683021384e-13
10;ENSG00000229215;7.9975605;4.9320745;1.26908498286902e-15;1.8163134880013199e-12
11;ENSG00000231679;7.996419;5.837139;1.28089808744804e-15;1.8163134880013199e-12
12;ENSG00000188820;7.7385125;5.6198964;1.00586804702313e-14;1.31660389908813e-11
13;ENSG00000198502;7.619426;6.240869;2.5480678527907302e-14;3.0969944702205097e-11
14;ENSG00000197728;7.452219;3.6865702;9.17832523392146e-14;1.04118921453605e-10
15;ENSG00000167996;7.3430305;3.9271696;2.08811274113533e-13;2.22070790019743e-10
16;ENSG00000100906;7.2453375;5.751912;4.3136417423712397e-13;4.07782932712161e-10
17;ENSG00000233276;7.2026954;5.1413226;5.903381588623649e-13;5.28694426905369e-10
18;ENSG00000215030;7.095561;5.3578496;1.28827914003985e-12;1.0960678923459e-9
19;ENSG00000005059;7.0805583;5.29682;1.4357479679435498e-12;1.1633660677394e-9
20;ENSG00000205581;7.020299;4.914119;2.21393693493401e-12;1.7123795856744102e-9
21;ENSG00000136490;6.9305534;4.008814;4.19196778087255e-12;3.10132711997075e-9
22;ENSG00000240342;6.879196;6.0718837;6.01911387593844e-12;4.2675517380403505e-9
23;ENSG00000206493;6.7978754;3.2360559;1.0617312533297198e-11;7.226567602663411e-9
24;ENSG00000204287;6.7428246;3.0515466;1.55336598519521e-11;1.01661829246468e-8
26;ENSG00000196126;6.662168;4.5793667;2.6981761473627798e-11;1.58317811460431e-8
27;ENSG00000197043;6.6528716;4.4275637;2.8742881055041297e-11;1.63029621344194e-8
28;ENSG00000112335;6.594231;4.410403;4.27465674532946e-11;2.34637287672665e-8
29;ENSG00000165502;6.5708036;3.7654233;5.0044366710344695e-11;2.66110919982258e-8
30;ENSG00000197111;6.5605116;4.075606;5.362348488174629e-11;2.76502187499332e-8
31;ENSG00000213402;6.4052157;3.3886695;1.50157105427815e-10;7.51492148811675e-8
32;ENSG00000099624;6.326343;4.5740395;2.51039096549776e-10;1.22048036196885e-7
33;ENSG00000026297;6.314204;4.4550185;2.7155511751053e-10;1.24885996744843e-7
34;ENSG00000120742;6.286544;4.492315;3.24611164063355e-10;1.42999136042696e-7
35;ENSG00000175390;6.275629;4.1804323;3.4822311296437803e-10;1.48134112255046e-7
36;ENSG00000181029;6.198313;4.7561007;5.707148556564511e-10;2.25843813577911e-7
37;ENSG00000223448;6.167395;3.1917794;6.94241408631512e-10;2.68482086574405e-7
38;ENSG00000136732;6.0486407;4.414199;1.46073198920507e-9;5.40343815832901e-7
39;ENSG00000100721;6.011435;4.496328;1.8388822021456102e-9;6.65753607483184e-7
40;ENSG00000257950;5.959497;3.9382706;2.53015902088781e-9;8.96941372904727e-7
41;ENSG00000206305;5.9502006;4.446143;2.6781411086753e-9;9.30025491943242e-7
42;ENSG00000125534;5.9389744;4.3463907;2.8681031027570503e-9;9.7607284793028e-7
43;ENSG00000171223;5.929533;3.7307606;3.0379716955294504e-9;1.01361032100253e-6
44;ENSG00000089327;5.874565;3.5010884;4.23954289532056e-9;1.36113324352405e-6
45;ENSG00000225824;5.757263;3.9000063;8.54885369474545e-9;2.69383878647757e-6
46;ENSG00000142676;5.720037;2.1309433;1.06500843621838e-8;3.29494246376218e-6
47;ENSG00000128340;5.699598;3.8952024;1.20090364788051e-8;3.64903151291693e-6
48;ENSG00000182196;5.688849;4.0843515;1.27898379812113e-8;3.81810321207528e-6
49;ENSG00000162434;5.6679325;4.1925087;1.44530669956924e-8;4.24023082756382e-6
50;ENSG00000167526;5.614376;1.9733965;1.97272901889922e-8;5.68948423484563e-6
51;ENSG00000223532;5.607694;3.7080798;2.05039759409138e-8;5.81492757684314e-6
52;ENSG00000206237;5.595182;3.854861;2.20390690839191e-8;6.14781638576995e-6
53;ENSG00000234745;5.5819016;4.339373;2.37903039039331e-8;6.52928727789234e-6
54;ENSG00000237550;5.528241;3.1410651;3.23457523573494e-8;8.7364336843279e-6
55;ENSG00000196656;5.5122423;3.3897989;3.54290457025666e-8;9.4196975261699e-6
56;ENSG00000136003;5.50637;3.924047;3.66308107087521e-8;9.58938269261732e-6
57;ENSG00000103187;5.489687;3.894713;4.02647234967103e-8;1.03809778033337e-5
58;ENSG00000167658;5.4810133;2.590181;4.22897256386504e-8;1.07403279323474e-5
59;ENSG00000147548;5.4688535;4.059528;4.52956389516345e-8;1.1334567535309e-5
60;ENSG00000083454;5.4612794;3.7317455;4.72715330665474e-8;1.16575711110199e-5
61;ENSG00000186395;5.456652;3.9377859;4.85195724358787e-8;1.1794414922413e-5
62;ENSG00000034510;5.447211;2.5333211;5.11658559173465e-8;1.22625099195714e-5
63;ENSG00000198668;5.44028;3.5349848;5.31968931178562e-8;1.257219907352e-5
64;ENSG00000108639;5.4159603;3.9804108;6.09605492190543e-8;1.42096535001565e-5
65;ENSG00000007312;5.4122252;3.824508;6.22462471829704e-8;1.43132721900733e-5
66;ENSG00000285641;5.368172;3.7185237;7.95385337475548e-8;1.80457025366452e-5
67;ENSG00000177885;5.330344;3.9277344;9.80267225139498e-8;2.17345305995772e-5
68;ENSG00000138326;5.286644;2.538575;1.24580767268766e-7;2.71777735364785e-5
69;ENSG00000204525;5.2661633;3.8704236;1.39304360998681e-7;3.00051013513109e-5
70;ENSG00000196735;5.257801;4.040029;1.45788222909977e-7;3.10091550129521e-5
71;ENSG00000162894;5.2097845;3.7678316;1.89060132805973e-7;3.97166323435363e-5
72;ENSG00000146278;5.180817;2.9094305;2.20916272599037e-7;4.58428206651855e-5
73;ENSG00000002586;5.1738863;3.5447764;2.29274428892502e-7;4.70040202654797e-5
74;ENSG00000185883;5.152555;3.6547084;2.56961444517988e-7;5.20530469037866e-5
75;ENSG00000123144;5.145873;3.7013388;2.66279242975958e-7;5.33059717468106e-5
76;ENSG00000211450;5.1046214;3.3715372;3.31457450995403e-7;6.40918180242928e-5
77;ENSG00000166913;5.0809865;3.4083092;3.75479459887079e-7;7.17882976341409e-5
78;ENSG00000226826;5.0707984;2.929727;3.96150610692295e-7;7.48988754615566e-5
79;ENSG00000188243;5.0631413;3.3154798;4.12403902561759e-7;7.71149978680317e-5
80;ENSG00000133872;5.0366015;3.80643;4.73869760717641e-7;8.76453026996889e-5
81;ENSG00000147403;5.0139627;1.6107254;5.33202848810081e-7;9.75589212403478e-5
82;ENSG00000143543;4.9937935;3.4263294;5.92047139909799e-7;1.0717312907133e-4
83;ENSG00000103653;4.9730844;3.583768;6.58959043546016e-7;1.1802996931556e-4
84;ENSG00000273594;4.967067;2.6504679;6.79731339052328e-7;1.2048237984702e-4
85;ENSG00000127483;4.9618793;3.520268;6.98143670057313e-7;1.2144093612573e-4
86;ENSG00000147535;4.9615264;3.6348643;6.99413007776304e-7;1.2144093612573e-4
87;ENSG00000122359;4.9414196;3.6926491;7.75558677066248e-7;1.3330208534302e-4
88;ENSG00000083845;4.933389;2.429957;8.08149709976299e-7;1.3751475464956e-4
89;ENSG00000136938;4.9129705;3.4082801;8.97067272421039e-7;1.5105252228732e-4
90;ENSG00000125970;4.9111447;3.625329;9.05462933316091e-7;1.5105252228732e-4
91;ENSG00000166710;4.851902;1.9500822;1.22282949641082e-6;2.0007371837429e-4
92;ENSG00000243678;4.827313;3.0587707;1.38387583770361e-6;2.2426696432728e-4
93;ENSG00000108107;4.8020597;2.032188;1.5704187321451e-6;2.5209665232246e-4
94;ENSG00000230006;4.7964363;4.3289895;1.61513275132063e-6;2.5685139155581e-4
95;ENSG00000272901;4.7637544;2.8241136;1.9002375216609e-6;2.9939297841279e-4
96;ENSG00000163683;4.7570934;3.483767;1.96400178024614e-6;3.0660049809787e-4
97;ENSG00000015285;4.705446;3.2825792;2.53311836184733e-6;3.9185038222903e-4
98;ENSG00000128218;4.6971455;3.3407614;2.63822384341147e-6;4.0443258486026e-4
99;ENSG00000229685;4.6921864;1.9051433;2.70300863578072e-6;4.1066424059325e-4
0;ENSG00000225698;11.968008;15.435472;5.2268225446500196e-33;4.63713831562605e-29
1;ENSG00000278042;11.964533;15.604843;5.4503271222685095e-33;4.63713831562605e-29
2;ENSG00000125835;4.3287506;2.6050246;1.49957648389271e-5;0.0850559781663947
3;ENSG00000288920;4.2557487;2.2582679;2.08350381799761e-5;0.0886322524176183
4;ENSG00000223532;3.4718015;1.6042634;5.1697846512816e-4;0.999929885909633
5;ENSG00000128016;3.2969973;1.9444152;9.7724456058791e-4;0.999929885909633
6;ENSG00000105821;3.1807942;2.5101602;0.00146871954307278;0.999929885909633
7;ENSG00000111790;3.0203686;2.436857;0.00252467156725313;0.999929885909633
8;ENSG00000131408;3.0101602;2.0774126;0.0026110993977409;0.999929885909633
9;ENSG00000065978;2.9991045;1.4954928;0.00270774326034193;0.999929885909633
10;ENSG00000109332;2.8902647;2.00928;0.00384917640068968;0.999929885909633
11;ENSG00000085117;2.8883097;1.8953264;0.00387318164232594;0.999929885909633
12;ENSG00000196683;2.863071;1.5029705;0.00419556616639027;0.999929885909633
14;ENSG00000163682;2.839852;1.9205828;0.00451344633746371;0.999929885909633
15;ENSG00000150593;2.8271892;2.0440557;0.00469585806646076;0.999929885909633
16;ENSG00000122068;2.7490833;2.2419739;0.00597621985013653;0.999929885909633
17;ENSG00000171223;2.7453475;1.8566434;0.0060446869895062;0.999929885909633
18;ENSG00000276371;2.7443917;2.1406786;0.00606231496452003;0.999929885909633
19;ENSG00000196531;2.74374;1.1512951;0.00607436057513603;0.999929885909633
20;ENSG00000108639;2.7259295;1.7809371;0.0064120683390065;0.999929885909633
21;ENSG00000131876;2.6833797;1.9074974;0.00728821998083472;0.999929885909633
22;ENSG00000141522;2.6823153;1.8275127;0.00731144980363171;0.999929885909633
23;ENSG00000143761;2.6812077;1.477335;0.00733569831643569;0.999929885909633
24;ENSG00000120533;2.6170244;1.9703717;0.00886999944028048;0.999929885909633
25;ENSG00000187109;2.612615;1.8421538;0.00898523992023955;0.999929885909633
26;ENSG00000130066;2.5265162;1.7491434;0.0115200036971978;0.999929885909633
27;ENSG00000159128;2.5228891;2.040044;0.0116395120979944;0.999929885909633
28;ENSG00000111640;2.5116162;1.7698503;0.0120179694580486;0.999929885909633
29;ENSG00000076604;2.506968;2.5426402;0.0121771690723436;0.999929885909633
30;ENSG00000008988;2.486486;1.2252848;0.0129011655284477;0.999929885909633
31;ENSG00000075415;2.459553;1.3566284;0.0139110188817842;0.999929885909633
32;ENSG00000213145;2.4296658;1.7750564;0.0151127463217473;0.999929885909633
33;ENSG00000163714;2.4191968;1.7779219;0.0155548234877628;0.999929885909633
34;ENSG00000099956;2.4023635;1.8061892;0.0162895078737813;0.999929885909633
35;ENSG00000107742;2.3855739;1.9294782;0.0170524965229163;0.999929885909633
36;ENSG00000213741;2.37176;1.0663933;0.0177035939586671;0.999929885909633
37;ENSG00000161011;2.3624854;1.6655005;0.0181528610637483;0.999929885909633
